userId1,userId2,cleanlinessLevel_user1,cleanlinessLevel_user2,smokingPreference_user1,smokingPreference_user2,drinkingPreference_user1,drinkingPreference_user2,sleepingSchedule_user1,sleepingSchedule_user2,budgetRange_user1,budgetRange_user2,preferredLocation_user1,preferredLocation_user2,hobbies_user1,hobbies_user2,compatibility_score
194,104,4,5,yes,yes,yes,yes,irregular,early,16207,19297,Koramangala,Indiranagar,"reading,travel","cooking,reading,coding",75
168,148,4,3,no,no,no,yes,night,irregular,8472,5488,HSR Layout,Whitefield,"coding,movies",cricket,62
14,108,1,2,yes,yes,no,no,early,night,10473,17635,BTM Layout,BTM Layout,music,"music,movies",81
51,144,4,2,no,yes,yes,yes,night,night,14723,10338,Koramangala,Whitefield,"music,reading","coding,cricket",70
89,152,4,1,yes,yes,no,no,night,irregular,6737,12690,BTM Layout,Koramangala,"cooking,coding","movies,cricket",64
132,194,2,4,no,yes,no,yes,irregular,irregular,18026,16207,Koramangala,Koramangala,"movies,cooking","reading,travel",73
195,16,4,1,no,no,no,yes,early,night,11914,12019,BTM Layout,HSR Layout,"cricket,coding,movies",travel,61
70,177,2,3,yes,no,yes,no,night,irregular,11058,13866,Whitefield,BTM Layout,reading,"movies,cooking,music",52
147,175,1,3,no,yes,no,yes,irregular,night,13129,19604,Whitefield,Indiranagar,cricket,"coding,cricket,reading",49
189,72,2,3,yes,yes,yes,yes,night,irregular,15819,14301,Whitefield,Indiranagar,movies,reading,75
74,95,1,2,no,no,no,no,early,irregular,7844,16076,Whitefield,Whitefield,cooking,cooking,81
77,164,5,4,no,yes,yes,no,irregular,irregular,7203,17462,HSR Layout,Indiranagar,"coding,cricket","movies,coding,cricket",64
122,149,4,5,no,no,yes,yes,irregular,irregular,12411,11932,Koramangala,BTM Layout,"coding,music","cooking,movies",85
70,184,2,3,yes,no,yes,yes,night,night,11058,12043,Whitefield,Indiranagar,reading,"cricket,coding",75
54,99,2,5,yes,yes,no,no,night,early,11503,17627,Whitefield,HSR Layout,"movies,reading","coding,movies,music",67
20,187,3,5,yes,no,no,yes,night,night,12201,18590,Whitefield,BTM Layout,"cricket,cooking,coding","music,movies,coding",59
45,170,2,2,no,yes,no,yes,irregular,night,7008,17336,Indiranagar,Indiranagar,coding,"cricket,music,coding",63
20,8,3,2,yes,yes,no,no,night,irregular,12201,5872,Whitefield,Koramangala,"cricket,cooking,coding","coding,reading",71
37,73,3,3,yes,yes,yes,no,early,early,14352,8814,Whitefield,Indiranagar,"cricket,movies,music","coding,reading",70
111,102,3,3,yes,no,no,no,night,irregular,5505,10103,HSR Layout,Koramangala,cricket,travel,64
55,98,3,2,yes,no,yes,no,night,night,7868,19736,Indiranagar,Koramangala,reading,"cricket,reading",61
161,58,5,2,yes,no,yes,no,night,night,15538,11767,Whitefield,Whitefield,"coding,reading",coding,71
49,166,3,5,no,yes,yes,no,night,irregular,18885,7874,HSR Layout,HSR Layout,"reading,movies","cooking,coding,reading",59
145,167,1,1,no,no,yes,no,early,night,19021,7610,HSR Layout,Koramangala,reading,movies,60
183,41,4,1,yes,no,no,yes,night,night,15961,11570,HSR Layout,BTM Layout,"cricket,coding,reading",coding,61
78,125,1,5,no,yes,no,yes,night,irregular,8555,10869,Koramangala,Whitefield,music,travel,46
156,57,1,2,no,yes,no,no,early,night,7127,9243,Koramangala,Indiranagar,"music,coding,reading",reading,65
193,60,2,3,no,no,yes,yes,early,irregular,6029,13849,Koramangala,HSR Layout,"cricket,reading,coding","travel,reading,music",71
73,1,3,3,yes,yes,no,yes,early,early,8814,11708,Indiranagar,Indiranagar,"coding,reading",coding,87
141,154,1,1,yes,no,yes,no,night,night,6335,11413,Koramangala,HSR Layout,"music,cooking",travel,60
122,96,4,5,no,no,yes,yes,irregular,night,12411,12062,Koramangala,Indiranagar,"coding,music","cricket,travel,music",78
162,119,4,2,no,yes,yes,yes,night,night,8842,14463,HSR Layout,BTM Layout,music,coding,66
98,125,2,5,no,yes,no,yes,night,irregular,19736,10869,Koramangala,Whitefield,"cricket,reading",travel,44
183,65,4,5,yes,yes,no,no,night,night,15961,10479,HSR Layout,BTM Layout,"cricket,coding,reading","coding,cricket,movies",84
122,149,4,5,no,no,yes,yes,irregular,irregular,12411,11932,Koramangala,BTM Layout,"coding,music","cooking,movies",85
101,146,5,2,yes,yes,yes,yes,night,night,19388,15718,Whitefield,Koramangala,cricket,"music,reading,travel",78
194,184,4,3,yes,no,yes,yes,irregular,night,16207,12043,Koramangala,Indiranagar,"reading,travel","cricket,coding",62
32,20,5,3,yes,yes,yes,no,early,night,12160,12201,HSR Layout,Whitefield,"reading,cooking","cricket,cooking,coding",66
187,195,5,4,no,no,yes,no,night,early,18590,11914,BTM Layout,BTM Layout,"music,movies,coding","cricket,coding,movies",74
120,161,2,5,no,yes,no,yes,early,night,11832,15538,Koramangala,Whitefield,"coding,movies,cricket","coding,reading",51
19,167,4,1,yes,no,no,no,early,night,16537,7610,HSR Layout,Koramangala,travel,movies,54
160,23,1,1,no,yes,yes,yes,night,early,12018,7812,Indiranagar,BTM Layout,cooking,"cooking,music,reading",67
149,12,5,3,no,no,yes,yes,irregular,early,11932,11310,BTM Layout,Whitefield,"cooking,movies","coding,movies,cricket",76
122,174,4,1,no,yes,yes,yes,irregular,irregular,12411,16735,Koramangala,Indiranagar,"coding,music",cricket,68
116,86,3,4,yes,no,no,yes,night,irregular,16300,14241,Koramangala,Koramangala,"reading,cooking,music","music,travel,reading",68
193,39,2,1,no,yes,yes,no,early,night,6029,10852,Koramangala,BTM Layout,"cricket,reading,coding","cricket,music",55
191,58,5,2,yes,no,yes,no,night,night,11105,11767,Indiranagar,Whitefield,travel,coding,61
14,8,1,2,yes,yes,no,no,early,irregular,10473,5872,BTM Layout,Koramangala,music,"coding,reading",72
129,73,3,3,no,yes,yes,no,night,early,9851,8814,Indiranagar,Indiranagar,travel,"coding,reading",67
12,22,3,4,no,no,yes,no,early,night,11310,5483,Whitefield,Whitefield,"coding,movies,cricket","movies,coding,cricket",77
150,149,4,5,no,no,yes,yes,irregular,irregular,8254,11932,HSR Layout,BTM Layout,"cricket,travel,coding","cooking,movies",82
60,16,3,1,no,no,yes,yes,irregular,night,13849,12019,HSR Layout,HSR Layout,"travel,reading,music",travel,86
58,107,2,2,no,no,no,no,night,night,11767,14210,Whitefield,Indiranagar,coding,cooking,84
198,103,2,3,yes,no,yes,no,irregular,irregular,16497,18398,Koramangala,BTM Layout,"movies,cooking","movies,coding,cooking",71
158,76,1,4,yes,no,no,no,early,night,17308,16884,Whitefield,BTM Layout,coding,reading,61
61,152,4,1,yes,yes,yes,no,irregular,irregular,16727,12690,HSR Layout,Koramangala,"music,travel,coding","movies,cricket",68
117,160,3,1,yes,no,yes,yes,irregular,night,9738,12018,Indiranagar,Indiranagar,"cricket,movies,coding",cooking,70
3,113,5,5,yes,no,no,no,night,night,12365,11230,Whitefield,Koramangala,"reading,movies","reading,travel,cricket",80
111,75,3,3,yes,yes,no,no,night,irregular,5505,17562,HSR Layout,BTM Layout,cricket,"reading,coding",70
113,147,5,1,no,no,no,no,night,irregular,11230,13129,Koramangala,Whitefield,"reading,travel,cricket",cricket,72
185,75,1,3,yes,yes,yes,no,night,irregular,15218,17562,Koramangala,BTM Layout,"coding,music","reading,coding",63
140,187,4,5,yes,no,yes,yes,night,night,12972,18590,Whitefield,BTM Layout,"movies,cricket","music,movies,coding",71
11,129,3,3,yes,no,no,yes,irregular,night,13733,9851,HSR Layout,Indiranagar,cricket,travel,54
156,60,1,3,no,no,no,yes,early,irregular,7127,13849,Koramangala,HSR Layout,"music,coding,reading","travel,reading,music",62
181,173,3,1,no,no,yes,yes,early,night,14117,13986,Indiranagar,Indiranagar,travel,cricket,83
187,94,5,3,no,no,yes,yes,night,early,18590,19691,BTM Layout,Indiranagar,"music,movies,coding",coding,76
122,99,4,5,no,yes,yes,no,irregular,early,12411,17627,Koramangala,HSR Layout,"coding,music","coding,movies,music",54
19,74,4,1,yes,no,no,no,early,early,16537,7844,HSR Layout,Whitefield,travel,cooking,64
1,88,3,3,yes,no,yes,yes,early,irregular,11708,16544,Indiranagar,Koramangala,coding,"movies,coding",67
9,124,1,1,yes,no,yes,no,early,early,9503,13594,Whitefield,BTM Layout,cricket,"music,travel,movies",64
77,157,5,4,no,yes,yes,yes,irregular,irregular,7203,18966,HSR Layout,HSR Layout,"coding,cricket","travel,cooking,coding",81
136,156,4,1,yes,no,no,no,irregular,early,14683,7127,HSR Layout,Koramangala,"cooking,reading","music,coding,reading",57
61,84,4,1,yes,no,yes,no,irregular,night,16727,8282,HSR Layout,Koramangala,"music,travel,coding","cricket,reading",44
171,20,3,3,no,yes,yes,no,night,night,5465,12201,Koramangala,Whitefield,reading,"cricket,cooking,coding",60
129,169,3,2,no,no,yes,no,night,early,9851,15930,Indiranagar,BTM Layout,travel,reading,58
134,109,3,5,yes,yes,yes,no,early,night,17919,15173,Indiranagar,HSR Layout,"music,cricket,cooking","reading,cricket,travel",63
167,35,1,5,no,yes,no,no,night,night,7610,18341,Koramangala,Koramangala,movies,"movies,music,reading",75
101,140,5,4,yes,yes,yes,yes,night,night,19388,12972,Whitefield,Whitefield,cricket,"movies,cricket",91
171,98,3,2,no,no,yes,no,night,night,5465,19736,Koramangala,Koramangala,reading,"cricket,reading",81
95,62,2,4,no,yes,no,yes,irregular,irregular,16076,14807,Whitefield,Whitefield,cooking,"movies,cooking,cricket",76
94,77,3,5,no,no,yes,yes,early,irregular,19691,7203,Indiranagar,HSR Layout,coding,"coding,cricket",69
2,89,5,4,no,yes,yes,no,early,night,16878,6737,HSR Layout,BTM Layout,"movies,reading,cooking","cooking,coding",51
91,145,3,1,no,no,yes,yes,early,early,18094,19021,Whitefield,HSR Layout,"reading,coding,cooking",reading,86
148,9,3,1,no,yes,yes,yes,irregular,early,5488,9503,Whitefield,Whitefield,cricket,cricket,73
63,46,1,5,yes,yes,yes,yes,night,early,19926,18404,BTM Layout,Indiranagar,"cricket,travel","travel,coding",72
153,155,2,2,yes,yes,no,yes,irregular,irregular,15418,7735,Koramangala,Koramangala,"cricket,movies,coding","coding,reading,movies",86
139,82,4,3,yes,no,no,no,night,irregular,10463,7830,Whitefield,Whitefield,"cricket,coding,reading",cricket,75
150,183,4,4,no,yes,yes,no,irregular,night,8254,15961,HSR Layout,HSR Layout,"cricket,travel,coding","cricket,coding,reading",66
1,183,3,4,yes,yes,yes,no,early,night,11708,15961,Indiranagar,HSR Layout,coding,"cricket,coding,reading",65
168,52,4,5,no,no,no,no,night,irregular,8472,5210,HSR Layout,Indiranagar,"coding,movies","cricket,music,travel",72
53,120,5,2,no,no,yes,no,early,early,8897,11832,Indiranagar,Koramangala,"coding,cricket","coding,movies,cricket",74
127,135,5,2,yes,yes,yes,no,night,early,19517,9913,HSR Layout,Whitefield,"travel,cricket","reading,cooking",54
161,200,5,4,yes,no,yes,no,night,irregular,15538,12224,Whitefield,Koramangala,"coding,reading","movies,music,coding",55
63,189,1,2,yes,yes,yes,yes,night,night,19926,15819,BTM Layout,Whitefield,"cricket,travel",movies,82
124,46,1,5,no,yes,no,yes,early,early,13594,18404,BTM Layout,Indiranagar,"music,travel,movies","travel,coding",59
43,183,4,4,no,yes,no,no,night,night,17477,15961,HSR Layout,HSR Layout,"reading,coding","cricket,coding,reading",93
122,193,4,2,no,no,yes,yes,irregular,early,12411,6029,Koramangala,Koramangala,"coding,music","cricket,reading,coding",79
132,41,2,1,no,no,no,yes,irregular,night,18026,11570,Koramangala,BTM Layout,"movies,cooking",coding,58
47,52,3,5,yes,no,yes,no,night,irregular,15576,5210,BTM Layout,Indiranagar,"travel,cooking,reading","cricket,music,travel",49
130,195,3,4,yes,no,yes,no,night,early,5929,11914,Indiranagar,BTM Layout,"movies,coding","cricket,coding,movies",54
123,139,4,4,yes,yes,no,no,irregular,night,14698,10463,Whitefield,Whitefield,"music,reading,cooking","cricket,coding,reading",87
51,127,4,5,no,yes,yes,yes,night,night,14723,19517,Koramangala,HSR Layout,"music,reading","travel,cricket",72
134,90,3,5,yes,yes,yes,yes,early,early,17919,14084,Indiranagar,Whitefield,"music,cricket,cooking","cricket,reading",83
89,133,4,2,yes,yes,no,no,night,irregular,6737,14522,BTM Layout,Whitefield,"cooking,coding","coding,cricket,cooking",72
80,118,4,2,yes,no,yes,no,night,early,17935,16454,Koramangala,Whitefield,"reading,cooking,cricket","movies,reading,cricket",59
119,163,2,4,yes,no,yes,no,night,night,14463,17524,BTM Layout,Whitefield,coding,"cricket,music",60
149,183,5,4,no,yes,yes,no,irregular,night,11932,15961,BTM Layout,HSR Layout,"cooking,movies","cricket,coding,reading",52
147,197,1,2,no,no,no,yes,irregular,early,13129,5414,Whitefield,BTM Layout,cricket,"cricket,cooking",61
168,166,4,5,no,yes,no,no,night,irregular,8472,7874,HSR Layout,HSR Layout,"coding,movies","cooking,coding,reading",78
15,39,2,1,yes,yes,yes,no,early,night,12844,10852,Whitefield,BTM Layout,"travel,cricket,coding","cricket,music",68
189,115,2,3,yes,no,yes,yes,night,early,15819,18331,Whitefield,BTM Layout,movies,"cricket,cooking",62
134,15,3,2,yes,yes,yes,yes,early,early,17919,12844,Indiranagar,Whitefield,"music,cricket,cooking","travel,cricket,coding",81
15,151,2,3,yes,yes,yes,no,early,irregular,12844,10233,Whitefield,Indiranagar,"travel,cricket,coding",music,62
15,153,2,2,yes,yes,yes,no,early,irregular,12844,15418,Whitefield,Koramangala,"travel,cricket,coding","cricket,movies,coding",70
13,189,3,2,no,yes,no,yes,early,night,6202,15819,Koramangala,Whitefield,music,movies,48
135,7,2,2,yes,no,no,yes,early,night,9913,15888,Whitefield,Indiranagar,"reading,cooking",reading,53
173,7,1,2,no,no,yes,yes,night,night,13986,15888,Indiranagar,Indiranagar,cricket,reading,95
81,76,4,4,no,no,yes,no,night,night,8441,16884,Koramangala,BTM Layout,"coding,reading",reading,73
180,14,4,1,no,yes,no,no,early,early,6876,10473,Indiranagar,BTM Layout,music,music,71
136,106,4,3,yes,no,no,yes,irregular,night,14683,17990,HSR Layout,HSR Layout,"cooking,reading",coding,62
135,46,2,5,yes,yes,no,yes,early,early,9913,18404,Whitefield,Indiranagar,"reading,cooking","travel,coding",64
142,188,1,1,yes,no,yes,yes,early,early,11161,8483,Koramangala,Koramangala,"cooking,coding","movies,travel",84
20,158,3,1,yes,yes,no,no,night,early,12201,17308,Whitefield,Whitefield,"cricket,cooking,coding",coding,79
198,8,2,2,yes,yes,yes,no,irregular,irregular,16497,5872,Koramangala,Koramangala,"movies,cooking","coding,reading",80
51,186,4,3,no,yes,yes,no,night,irregular,14723,14874,Koramangala,HSR Layout,"music,reading","coding,cricket,reading",58
182,78,4,1,no,no,no,no,night,night,17634,8555,Koramangala,Koramangala,travel,music,84
109,150,5,4,yes,no,no,yes,night,irregular,15173,8254,HSR Layout,HSR Layout,"reading,cricket,travel","cricket,travel,coding",64
153,25,2,5,yes,yes,no,yes,irregular,night,15418,13052,Koramangala,BTM Layout,"cricket,movies,coding",cooking,58
58,17,2,2,no,yes,no,no,night,night,11767,10434,Whitefield,Whitefield,coding,music,87
12,50,3,1,no,no,yes,yes,early,irregular,11310,9751,Whitefield,Indiranagar,"coding,movies,cricket",coding,76
78,79,1,2,no,no,no,yes,night,early,8555,10283,Koramangala,Whitefield,music,"cricket,travel",65
156,50,1,1,no,no,no,yes,early,irregular,7127,9751,Koramangala,Indiranagar,"music,coding,reading",coding,67
9,124,1,1,yes,no,yes,no,early,early,9503,13594,Whitefield,BTM Layout,cricket,"music,travel,movies",64
102,44,3,3,no,yes,no,no,irregular,irregular,10103,9327,Koramangala,Whitefield,travel,"cricket,movies,travel",80
7,187,2,5,no,no,yes,yes,night,night,15888,18590,Indiranagar,BTM Layout,reading,"music,movies,coding",78
98,192,2,4,no,no,no,yes,night,irregular,19736,19683,Koramangala,HSR Layout,"cricket,reading","travel,reading",66
163,52,4,5,no,no,no,no,night,irregular,17524,5210,Whitefield,Indiranagar,"cricket,music","cricket,music,travel",74
162,71,4,2,no,no,yes,no,night,early,8842,17782,HSR Layout,HSR Layout,music,coding,66
45,26,2,2,no,yes,no,no,irregular,night,7008,13921,Indiranagar,Koramangala,coding,"music,reading",60
173,113,1,5,no,no,yes,no,night,night,13986,11230,Indiranagar,Koramangala,cricket,"reading,travel,cricket",69
191,67,5,1,yes,no,yes,no,night,night,11105,13705,Indiranagar,BTM Layout,travel,"cricket,reading",56
104,38,5,5,yes,no,yes,yes,early,early,19297,6159,Indiranagar,BTM Layout,"cooking,reading,coding","reading,travel",73
78,15,1,2,no,yes,no,yes,night,early,8555,12844,Koramangala,Whitefield,music,"travel,cricket,coding",52
65,122,5,4,yes,no,no,yes,night,irregular,10479,12411,BTM Layout,Koramangala,"coding,cricket,movies","coding,music",58
22,49,4,3,no,no,no,yes,night,night,5483,18885,Whitefield,HSR Layout,"movies,coding,cricket","reading,movies",71
137,84,4,1,no,no,no,no,early,night,15589,8282,BTM Layout,Koramangala,cricket,"cricket,reading",67
129,166,3,5,no,yes,yes,no,night,irregular,9851,7874,Indiranagar,HSR Layout,travel,"cooking,coding,reading",53
104,89,5,4,yes,yes,yes,no,early,night,19297,6737,Indiranagar,BTM Layout,"cooking,reading,coding","cooking,coding",64
132,156,2,1,no,no,no,no,irregular,early,18026,7127,Koramangala,Koramangala,"movies,cooking","music,coding,reading",78
82,102,3,3,no,no,no,no,irregular,irregular,7830,10103,Whitefield,Koramangala,cricket,travel,84
43,198,4,2,no,yes,no,yes,night,irregular,17477,16497,HSR Layout,Koramangala,"reading,coding","movies,cooking",53
117,193,3,2,yes,no,yes,yes,irregular,early,9738,6029,Indiranagar,Koramangala,"cricket,movies,coding","cricket,reading,coding",68
156,9,1,1,no,yes,no,yes,early,early,7127,9503,Koramangala,Whitefield,"music,coding,reading",cricket,64
5,179,1,1,no,yes,no,yes,early,irregular,16150,10035,HSR Layout,BTM Layout,reading,"cricket,music",50
13,67,3,1,no,no,no,no,early,night,6202,13705,Koramangala,BTM Layout,music,"cricket,reading",66
175,96,3,5,yes,no,yes,yes,night,night,19604,12062,Indiranagar,Indiranagar,"coding,cricket,reading","cricket,travel,music",79
144,166,2,5,yes,yes,yes,no,night,irregular,10338,7874,Whitefield,HSR Layout,"coding,cricket","cooking,coding,reading",61
177,20,3,3,no,yes,no,no,irregular,night,13866,12201,BTM Layout,Whitefield,"movies,cooking,music","cricket,cooking,coding",70
40,52,5,5,no,no,no,no,night,irregular,6344,5210,Whitefield,Indiranagar,"movies,reading,coding","cricket,music,travel",77
89,199,4,2,yes,no,no,yes,night,early,6737,15150,BTM Layout,Whitefield,"cooking,coding",movies,46
180,158,4,1,no,yes,no,no,early,early,6876,17308,Indiranagar,Whitefield,music,coding,64
178,3,1,5,yes,yes,yes,no,night,night,6054,12365,Koramangala,Whitefield,coding,"reading,movies",62
125,170,5,2,yes,yes,yes,yes,irregular,night,10869,17336,Whitefield,Indiranagar,travel,"cricket,music,coding",64
86,185,4,1,no,yes,yes,yes,irregular,night,14241,15218,Koramangala,Koramangala,"music,travel,reading","coding,music",74
159,75,1,3,no,yes,yes,no,irregular,irregular,10591,17562,HSR Layout,BTM Layout,"reading,cooking","reading,coding",59
94,3,3,5,no,yes,yes,no,early,night,19691,12365,Indiranagar,Whitefield,coding,"reading,movies",46
12,183,3,4,no,yes,yes,no,early,night,11310,15961,Whitefield,HSR Layout,"coding,movies,cricket","cricket,coding,reading",58
29,22,2,4,no,no,yes,no,irregular,night,12417,5483,HSR Layout,Whitefield,movies,"movies,coding,cricket",59
160,132,1,2,no,no,yes,no,night,irregular,12018,18026,Indiranagar,Koramangala,cooking,"movies,cooking",61
61,188,4,1,yes,no,yes,yes,irregular,early,16727,8483,HSR Layout,Koramangala,"music,travel,coding","movies,travel",57
94,74,3,1,no,no,yes,no,early,early,19691,7844,Indiranagar,Whitefield,coding,cooking,66
164,85,4,5,yes,no,no,yes,irregular,irregular,17462,15898,Indiranagar,Koramangala,"movies,coding,cricket",music,65
152,63,1,1,yes,yes,no,yes,irregular,night,12690,19926,Koramangala,BTM Layout,"movies,cricket","cricket,travel",63
156,92,1,5,no,yes,no,no,early,early,7127,7486,Koramangala,BTM Layout,"music,coding,reading","movies,travel,coding",72
171,120,3,2,no,no,yes,no,night,early,5465,11832,Koramangala,Koramangala,reading,"coding,movies,cricket",68
141,117,1,3,yes,yes,yes,yes,night,irregular,6335,9738,Koramangala,Indiranagar,"music,cooking","cricket,movies,coding",70
36,54,1,2,no,yes,no,no,early,night,17464,11503,HSR Layout,Whitefield,"travel,cooking","movies,reading",58
